trip_id,route_id,bus_id,status,miss_reason,origin,destination,trip_start_time,trip_end_time,trip_start_min,trip_end_min,distance_km,predicted_energy_kwh,soc_before_trip,soc_after_trip,charge_requested,station_id,charger_id,charger_type,charging_power_kw,charge_start_time,charge_end_time,charge_start_min,charge_end_min,wait_time_min,charge_duration_min,charged_energy_kwh,charging_cost,currency,soc_after_charge
1862-2-448-0602,1862,CURBUS00046,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:02:00,06:23:00,362.0,383.0,4.5,6.684609143529534,0.84,0.8177179695215682,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8177179695215682
1884-1-287-0603,1884,CURBUS00119,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:03:00,06:21:00,363.0,381.0,2.71,8.606729515167896,0.867,0.838310901616107,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.838310901616107
1884-2-287-0603,1884,CURBUS00084,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:03:00,06:21:00,363.0,381.0,2.67,5.0580464981690625,0.866,0.8491398450061031,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8491398450061031
1862-2-287-0603,1862,CURBUS00053,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:03:00,06:24:00,363.0,384.0,4.5,8.44945563708401,0.84,0.8118351478763866,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8118351478763866
1862-1-448-0604,1862,CURBUS00050,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:04:00,06:25:00,364.0,385.0,5.11,13.85598086438636,0.835,0.7888133971187121,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7888133971187121
1862-1-288-0605,1862,CURBUS00076,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:05:00,06:26:00,365.0,386.0,5.11,6.975913935411646,0.829,0.8057469535486278,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8057469535486278
1862-2-288-0605,1862,CURBUS00015,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:05:00,06:26:00,365.0,386.0,4.5,7.937859246719612,0.828,0.8015404691776012,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8015404691776012
1884-1-288-0606,1884,CURBUS00150,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:06:00,06:24:00,366.0,384.0,2.71,3.425896177113626,0.865,0.8535803460762879,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8535803460762879
1884-2-288-0606,1884,CURBUS00080,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:06:00,06:24:00,366.0,384.0,2.67,3.747178046323159,0.859,0.8465094065122561,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8465094065122561
1884-1-448-0607,1884,CURBUS00110,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:07:00,06:25:00,367.0,385.0,2.71,4.03579393264448,0.856,0.8425473535578517,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8425473535578517
